2023-11-14 00:29:05.280 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:05.280011400
2023-11-14 21:10:17.124 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:10:17.125 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:10:17.125 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:10:17.131 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:10:17.131475800
2023-11-14 21:10:17.131 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:10:17.132 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000}]}
2023-11-14 21:11:08.387 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:11:08.387036300
2023-11-14 21:11:08.388 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:11:08.389 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:11:08.390 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:11:08.391 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:11:08.392 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and testdocno = 'test001' and test001 = 2023-11-14","orderby":["test001","testdocno"]}]
2023-11-14 21:11:08.392 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:11:08.393 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:11:08.394 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:11:08.410 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:11:08.410717300
2023-11-14 21:11:08.412 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:11:08.412 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[]}
2023-11-14 21:11:33.470 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:11:33.470289500
2023-11-14 21:11:33.472 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:11:33.473 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:11:33.474 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:11:33.475 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:11:33.475 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-14'","orderby":["test001","testdocno"]}]
2023-11-14 21:11:33.475 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:11:33.476 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:11:33.477 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:11:33.483 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:11:33.483195300
2023-11-14 21:11:33.484 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:11:33.484 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:30:51.003 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:30:51.003333500
2023-11-14 21:30:51.005 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:30:51.005 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:30:51.006 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:30:51.007 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:30:51.007 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-14'","orderby":["test001","testdocno"]}]
2023-11-14 21:30:51.008 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:30:51.009 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:30:51.009 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:30:51.019 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:30:51.019158900
2023-11-14 21:30:51.020 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:30:51.020 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:31:44.368 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:31:44.368909100
2023-11-14 21:31:44.370 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:31:44.370 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:31:44.371 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:31:44.372 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:31:44.373 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-14'","orderby":["test001","testdocno"]}]
2023-11-14 21:31:44.373 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:31:44.374 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:31:44.375 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:31:44.386 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:31:44.386094700
2023-11-14 21:31:44.387 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:31:44.387 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:31:45.662 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:31:45.662861600
2023-11-14 21:31:45.663 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:31:45.663 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:31:45.664 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:31:45.665 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:31:45.665 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"test":["id","testdocno","test001"],"testdetail":["id detailid","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'undefined'"}]
2023-11-14 21:31:45.666 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:31:45.667 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:31:45.668 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:31:45.676 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:31:45.676867700
2023-11-14 21:31:45.677 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:31:45.678 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:31:45.680 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'undefined'"}]
2023-11-14 21:31:45.681 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:31:45.681 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:31:45.682 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:31:45.689 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:31:45.689792800
2023-11-14 21:31:45.690 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:31:45.691 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[]}
2023-11-14 21:32:29.029 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:32:29.029906700
2023-11-14 21:32:29.032 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:32:29.032339200
2023-11-14 21:32:29.033 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:32:29.033 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:32:29.033 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:32:29.034 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:32:29.035 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"test":["id","testdocno","test001"],"testdetail":["id detailid","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'undefined'"}]
2023-11-14 21:32:29.035 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:32:29.036 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:32:29.036 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:32:29.038 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:32:29.038881900
2023-11-14 21:32:29.038 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:32:29.039 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[]}
2023-11-14 21:32:29.042 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:32:29.042871500
2023-11-14 21:32:29.043 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:32:29.043 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[]}
2023-11-14 21:32:49.363 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:32:49.363876600
2023-11-14 21:32:49.364 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:32:49.364 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:32:49.364 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:32:49.365 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:32:49.365 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-14'","orderby":["test001","testdocno"]}]
2023-11-14 21:32:49.365 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:32:49.366 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:32:49.366 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:32:49.371 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:32:49.371885
2023-11-14 21:32:49.371 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:32:49.372 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:33:30.648 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:33:30.648024500
